,timestamp,adjclose,volume,open,high,low,close
0,2018-07-30 13:30:00,58.034000396728516,34070500,59.18000030517578,59.220001220703125,57.22600173950195,58.034000396728516
1,2018-07-31 13:30:00,59.62799835205078,25384500,58.45000076293945,59.66400146484375,57.81399917602539,59.62799835205078
2,2018-08-01 13:30:00,60.167999267578125,50647000,59.597999572753906,60.599998474121094,58.599998474121094,60.167999267578125
3,2018-08-02 13:30:00,69.90799713134766,116075000,65.68800354003906,69.99800109863281,64.63200378417969,69.90799713134766
4,2018-08-03 13:30:00,69.63400268554688,68282500,69.56199645996094,71.0,68.50599670410156,69.63400268554688
5,2018-08-06 13:30:00,68.39800262451172,42821500,69.09200286865234,70.99600219726562,68.36399841308594,68.39800262451172
6,2018-08-07 13:30:00,75.91400146484375,154379000,68.76799774169922,77.49199676513672,67.83000183105469,75.91400146484375
7,2018-08-08 13:30:00,74.06800079345703,122856000,73.81800079345703,76.52799987792969,73.42400360107422,74.06800079345703
8,2018-08-09 13:30:00,70.48999786376953,85919000,73.11000061035156,73.4020004272461,69.14600372314453,70.48999786376953
9,2018-08-10 13:30:00,71.0979995727539,57760000,70.80000305175781,72.0,69.19999694824219,71.0979995727539
10,2018-08-13 13:30:00,71.28199768066406,52319500,72.22599792480469,72.63800048828125,69.80400085449219,71.28199768066406
11,2018-08-14 13:30:00,69.52799987792969,34932000,71.69000244140625,71.83999633789062,69.41999816894531,69.52799987792969
12,2018-08-15 13:30:00,67.73799896240234,45506500,68.38200378417969,68.89800262451172,66.4280014038086,67.73799896240234
13,2018-08-16 13:30:00,67.08999633789062,30320000,67.98200225830078,68.45600128173828,66.76399993896484,67.08999633789062
14,2018-08-17 13:30:00,61.099998474121094,94793000,64.69999694824219,65.35399627685547,60.70600128173828,61.099998474121094
15,2018-08-20 13:30:00,61.6879997253418,87011500,58.34000015258789,61.70000076293945,57.63999938964844,61.6879997253418
16,2018-08-21 13:30:00,64.37999725341797,65861000,62.12200164794922,64.95800018310547,61.79999923706055,64.37999725341797
17,2018-08-22 13:30:00,64.3280029296875,29730000,64.17400360107422,64.7760009765625,62.933998107910156,64.3280029296875
18,2018-08-23 13:30:00,64.0199966430664,25736500,63.827999114990234,65.46399688720703,63.619998931884766,64.0199966430664
19,2018-08-24 13:30:00,64.56400299072266,18013000,64.13999938964844,64.7699966430664,63.880001068115234,64.56400299072266
20,2018-08-27 13:30:00,63.854000091552734,65396500,63.599998474121094,64.48799896240234,61.762001037597656,63.854000091552734
21,2018-08-28 13:30:00,62.37200164794922,38245500,63.68199920654297,63.7760009765625,62.237998962402344,62.37200164794922
22,2018-08-29 13:30:00,61.00199890136719,37237000,62.05400085449219,62.369998931884766,60.737998962402344,61.00199890136719
23,2018-08-30 13:30:00,60.630001068115234,36083500,60.45199966430664,60.91999816894531,59.54399871826172,60.630001068115234
24,2018-08-31 13:30:00,60.332000732421875,26875500,60.400001525878906,61.0620002746582,59.720001220703125,60.332000732421875
25,2018-09-04 13:30:00,57.790000915527344,41752500,59.38800048828125,59.63800048828125,57.599998474121094,57.790000915527344
26,2018-09-05 13:30:00,56.14799880981445,38604000,57.0099983215332,57.35599899291992,55.43600082397461,56.14799880981445
27,2018-09-06 13:30:00,56.189998626708984,37404000,56.959999084472656,58.23400115966797,55.7760009765625,56.189998626708984
28,2018-09-07 13:30:00,52.64799880981445,112459500,52.02000045776367,53.66999816894531,50.45000076293945,52.64799880981445
29,2018-09-10 13:30:00,57.099998474121094,71417500,54.652000427246094,57.20600128173828,54.20000076293945,57.099998474121094
30,2018-09-11 13:30:00,55.88800048828125,45850000,55.89400100708008,56.400001525878906,54.709999084472656,55.88800048828125
31,2018-09-12 13:30:00,58.108001708984375,50077000,56.28799819946289,58.5,55.72999954223633,58.108001708984375
32,2018-09-13 13:30:00,57.891998291015625,31701500,57.604000091552734,59.0,57.0359992980957,57.891998291015625
33,2018-09-14 13:30:00,59.040000915527344,33828000,57.75199890136719,59.465999603271484,57.30400085449219,59.040000915527344
34,2018-09-17 13:30:00,58.96799850463867,34438000,58.007999420166016,60.17399978637695,57.625999450683594,58.96799850463867
35,2018-09-18 13:30:00,56.992000579833984,82737500,59.3380012512207,60.52799987792969,55.099998474121094,56.992000579833984
36,2018-09-19 13:30:00,59.80400085449219,41474500,56.10200119018555,60.0,56.099998474121094,59.80400085449219
37,2018-09-20 13:30:00,59.66600036621094,36747000,60.71200180053711,61.19599914550781,58.66600036621094,59.66600036621094
38,2018-09-21 13:30:00,59.81999969482422,25252500,59.540000915527344,60.11600112915039,59.07400131225586,59.81999969482422
39,2018-09-24 13:30:00,59.93600082397461,24215000,59.69599914550781,60.599998474121094,58.715999603271484,59.93600082397461
40,2018-09-25 13:30:00,60.198001861572266,22408500,60.0,60.91999816894531,59.29999923706055,60.198001861572266
41,2018-09-26 13:30:00,61.91600036621094,39216000,60.38199996948242,62.77799987792969,60.22200012207031,61.91600036621094
42,2018-09-27 13:30:00,61.50400161743164,42545500,62.58000183105469,62.992000579833984,61.38199996948242,61.50400161743164
43,2018-09-28 13:30:00,52.95399856567383,168248500,54.051998138427734,55.599998474121094,52.11199951171875,52.95399856567383
44,2018-10-01 13:30:00,62.13999938964844,108888000,61.15399932861328,62.28799819946289,60.209999084472656,62.13999938964844
45,2018-10-02 13:30:00,60.20399856567383,58717500,62.790000915527344,63.36800003051758,59.83000183105469,60.20399856567383
46,2018-10-03 13:30:00,58.959999084472656,39975000,60.66600036621094,60.91999816894531,58.31399917602539,58.959999084472656
47,2018-10-04 13:30:00,56.36600112915039,49071000,58.790000915527344,58.79999923706055,55.534000396728516,56.36600112915039
48,2018-10-05 13:30:00,52.38999938964844,89722500,54.93000030517578,54.97600173950195,52.0,52.38999938964844
49,2018-10-08 13:30:00,50.11199951171875,67363500,52.90399932861328,53.551998138427734,49.79999923706055,50.11199951171875
50,2018-10-09 13:30:00,52.560001373291016,60303000,51.04999923706055,53.354000091552734,50.65999984741211,52.560001373291016
51,2018-10-10 13:30:00,51.375999450683594,64076500,52.922000885009766,53.10200119018555,49.55400085449219,51.375999450683594
52,2018-10-11 13:30:00,50.44599914550781,40838500,51.50600051879883,52.45000076293945,49.805999755859375,50.44599914550781
53,2018-10-12 13:30:00,51.75600051879883,36007000,52.20000076293945,52.39799880981445,50.402000427246094,51.75600051879883
54,2018-10-15 13:30:00,51.917999267578125,31000000,51.8120002746582,52.65599822998047,50.90800094604492,51.917999267578125
55,2018-10-16 13:30:00,55.31800079345703,47632000,53.13999938964844,55.47600173950195,52.448001861572266,55.31800079345703
56,2018-10-17 13:30:00,54.35599899291992,43277500,56.47999954223633,56.540000915527344,53.15999984741211,54.35599899291992
57,2018-10-18 13:30:00,52.78200149536133,27106000,53.858001708984375,54.20000076293945,52.599998474121094,52.78200149536133
58,2018-10-19 13:30:00,52.0,46877500,53.47800064086914,53.93199920654297,50.70000076293945,52.0
59,2018-10-22 13:30:00,52.189998626708984,28001500,52.13600158691406,52.37200164794922,50.518001556396484,52.189998626708984
60,2018-10-23 13:30:00,58.827999114990234,95139000,52.77399826049805,59.58599853515625,52.41999816894531,58.827999114990234
61,2018-10-24 13:30:00,57.70000076293945,100291500,60.209999084472656,60.88800048828125,57.145999908447266,57.70000076293945
62,2018-10-25 13:30:00,62.97200012207031,104203500,63.444000244140625,64.19999694824219,60.20199966430664,62.97200012207031
63,2018-10-26 13:30:00,66.18000030517578,137127500,61.650001525878906,67.9800033569336,61.33000183105469,66.18000030517578
64,2018-10-29 13:30:00,66.97000122070312,72430000,67.49400329589844,69.43199920654297,65.30000305175781,66.97000122070312
65,2018-10-30 13:30:00,65.9800033569336,45633500,65.6780014038086,67.58000183105469,64.4520034790039,65.9800033569336
66,2018-10-31 13:30:00,67.46399688720703,38121500,66.50800323486328,68.4000015258789,65.81999969482422,67.46399688720703
67,2018-11-01 13:30:00,68.85600280761719,40000500,67.6520004272461,69.56800079345703,66.94599914550781,68.85600280761719
68,2018-11-02 13:30:00,69.28199768066406,39040000,68.74800109863281,69.83999633789062,68.18199920654297,69.28199768066406
69,2018-11-05 14:30:00,68.27999877929688,39155000,68.0999984741211,68.79199981689453,66.02799987792969,68.27999877929688
70,2018-11-06 14:30:00,68.21199798583984,33814500,67.81400299072266,69.76000213623047,67.21800231933594,68.21199798583984
71,2018-11-07 14:30:00,69.63200378417969,36872500,68.66799926757812,70.23600006103516,68.16000366210938,69.63200378417969
72,2018-11-08 14:30:00,70.27999877929688,35453500,69.69999694824219,71.51599884033203,69.68800354003906,70.27999877929688
73,2018-11-09 14:30:00,70.10199737548828,25494000,69.80000305175781,70.80000305175781,69.0459976196289,70.10199737548828
74,2018-11-12 14:30:00,66.25599670410156,34707500,69.67400360107422,69.95600128173828,66.06800079345703,66.25599670410156
75,2018-11-13 14:30:00,67.74600219726562,27243000,66.63200378417969,68.94000244140625,66.44000244140625,67.74600219726562
76,2018-11-14 14:30:00,68.80000305175781,25201500,68.54000091552734,69.4219970703125,67.43000030517578,68.80000305175781
77,2018-11-15 14:30:00,69.68800354003906,23128500,68.46600341796875,69.71600341796875,67.80799865722656,69.68800354003906
78,2018-11-16 14:30:00,70.86199951171875,36031000,69.03800201416016,71.13999938964844,69.02400207519531,70.86199951171875
79,2018-11-19 14:30:00,70.69400024414062,48544500,71.26799774169922,73.3499984741211,70.57599639892578,70.69400024414062
80,2018-11-20 14:30:00,69.49800109863281,40023500,68.3499984741211,69.95999908447266,66.70999908447266,69.49800109863281
81,2018-11-21 14:30:00,67.63800048828125,23434000,70.4000015258789,70.62000274658203,67.4800033569336,67.63800048828125
82,2018-11-23 14:30:00,65.16600036621094,21013000,66.87000274658203,67.5,65.11000061035156,65.16600036621094
83,2018-11-26 14:30:00,69.19999694824219,39960500,65.0,69.24400329589844,65.0,69.19999694824219
84,2018-11-27 14:30:00,68.78399658203125,31791500,68.01000213623047,69.39199829101562,67.0999984741211,68.78399658203125
85,2018-11-28 14:30:00,69.5739974975586,20638000,69.197998046875,69.65599822998047,68.44200134277344,69.5739974975586
86,2018-11-29 14:30:00,68.23400115966797,15403500,69.4000015258789,69.5,67.91000366210938,68.23400115966797
87,2018-11-30 14:30:00,70.09600067138672,28145500,68.36599731445312,70.31999969482422,67.6520004272461,70.09600067138672
88,2018-12-03 14:30:00,71.697998046875,41532500,72.0,73.19999694824219,70.4000015258789,71.697998046875
89,2018-12-04 14:30:00,71.94000244140625,42309500,71.20999908447266,73.73600006103516,70.4000015258789,71.94000244140625
90,2018-12-06 14:30:00,72.61199951171875,39212500,71.2020034790039,73.47599792480469,70.1520004272461,72.61199951171875
91,2018-12-07 14:30:00,71.59400177001953,57556000,73.80000305175781,75.89800262451172,71.52999877929688,71.59400177001953
92,2018-12-10 14:30:00,73.02999877929688,33067500,72.0,73.19599914550781,70.6240005493164,73.02999877929688
93,2018-12-11 14:30:00,73.35199737548828,31544000,73.98200225830078,74.43399810791016,72.0459976196289,73.35199737548828
94,2018-12-12 14:30:00,73.31999969482422,25135000,73.88400268554688,74.38200378417969,73.03199768066406,73.31999969482422
95,2018-12-13 14:30:00,75.35800170898438,36829500,74.02999877929688,75.48799896240234,73.3499984741211,75.35800170898438
96,2018-12-14 14:30:00,73.14199829101562,31688000,75.0,75.5739974975586,72.86599731445312,73.14199829101562
97,2018-12-17 14:30:00,69.68399810791016,38370000,72.4000015258789,73.13999938964844,68.7760009765625,69.68399810791016
98,2018-12-18 14:30:00,67.40599822998047,35500000,70.10800170898438,70.30999755859375,66.73799896240234,67.40599822998047
99,2018-12-19 14:30:00,66.59400177001953,41371000,67.5199966430664,69.4020004272461,65.947998046875,66.59400177001953
100,2018-12-20 14:30:00,63.07600021362305,45359500,65.41000366210938,66.05799865722656,62.374000549316406,63.07600021362305
101,2018-12-21 14:30:00,63.95399856567383,40084000,63.47999954223633,64.69400024414062,62.487998962402344,63.95399856567383
102,2018-12-24 14:30:00,59.077999114990234,27799500,62.70000076293945,62.900001525878906,59.040000915527344,59.077999114990234
103,2018-12-26 14:30:00,65.21800231933594,40815500,60.0,65.39399719238281,58.81800079345703,65.21800231933594
104,2018-12-27 14:30:00,63.22600173950195,42875500,63.96799850463867,64.43399810791016,60.29999923706055,63.22600173950195
105,2018-12-28 14:30:00,66.77400207519531,49695000,64.62000274658203,67.24800109863281,63.68199920654297,66.77400207519531
106,2018-12-31 14:30:00,66.55999755859375,31511500,67.55799865722656,67.84200286865234,65.052001953125,66.55999755859375
107,2019-01-02 14:30:00,62.02399826049805,58293000,61.220001220703125,63.0260009765625,59.7599983215332,62.02399826049805
108,2019-01-03 14:30:00,60.071998596191406,34826000,61.400001525878906,61.880001068115234,59.47600173950195,60.071998596191406
109,2019-01-04 14:30:00,63.53799819946289,36970500,61.20000076293945,63.599998474121094,60.54600143432617,63.53799819946289
110,2019-01-07 14:30:00,66.99199676513672,37756000,64.34400177001953,67.3479995727539,63.54999923706055,66.99199676513672
111,2019-01-08 14:30:00,67.06999969482422,35042500,68.39199829101562,68.802001953125,65.40399932861328,67.06999969482422
112,2019-01-09 14:30:00,67.70600128173828,27164500,67.0999984741211,68.69999694824219,66.29399871826172,67.70600128173828
113,2019-01-10 14:30:00,68.99400329589844,30282000,66.87999725341797,69.0780029296875,66.35800170898438,68.99400329589844
114,2019-01-11 14:30:00,69.4520034790039,25195500,68.41799926757812,69.68199920654297,67.75399780273438,69.4520034790039
115,2019-01-14 14:30:00,66.87999725341797,26236500,68.47599792480469,68.5,66.80000305175781,66.87999725341797
116,2019-01-15 14:30:00,68.88600158691406,30283000,67.0,69.76000213623047,66.9000015258789,68.88600158691406
117,2019-01-16 14:30:00,69.20999908447266,23458500,68.95600128173828,70.4000015258789,68.69999694824219,69.20999908447266
118,2019-01-17 14:30:00,69.46199798583984,18383500,69.24199676513672,70.30000305175781,68.83000183105469,69.46199798583984
119,2019-01-18 14:30:00,60.45199966430664,120754000,64.5999984741211,65.4260025024414,59.94599914550781,60.45199966430664
120,2019-01-22 14:30:00,59.784000396728516,60333500,60.9640007019043,61.599998474121094,59.099998474121094,59.784000396728516
121,2019-01-23 14:30:00,57.518001556396484,62650000,58.5,58.900001525878906,56.3380012512207,57.518001556396484
122,2019-01-24 14:30:00,58.301998138427734,40061000,56.60599899291992,58.736000061035156,55.85599899291992,58.301998138427734
123,2019-01-25 14:30:00,59.40800094604492,36248000,58.87799835205078,59.70399856567383,57.90999984741211,59.40800094604492
124,2019-01-28 14:30:00,59.2760009765625,32116500,58.582000732421875,59.492000579833984,57.54999923706055,59.2760009765625
125,2019-01-29 14:30:00,59.492000579833984,23108500,59.05400085449219,59.71200180053711,58.36000061035156,59.492000579833984
126,2019-01-30 14:30:00,61.75400161743164,56251500,60.09000015258789,61.79999923706055,59.698001861572266,61.75400161743164
127,2019-01-31 14:30:00,61.40399932861328,62846000,60.20000076293945,62.3120002746582,58.79999923706055,61.40399932861328
128,2019-02-01 14:30:00,62.44200134277344,36417000,61.08399963378906,63.220001220703125,60.70000076293945,62.44200134277344
129,2019-02-04 14:30:00,62.577999114990234,36760500,62.59600067138672,63.060001373291016,60.375999450683594,62.577999114990234
130,2019-02-05 14:30:00,64.2699966430664,33714000,62.49800109863281,64.48799896240234,62.45000076293945,64.2699966430664
131,2019-02-06 14:30:00,63.444000244140625,25192500,63.917999267578125,64.8479995727539,63.124000549316406,63.444000244140625
132,2019-02-07 14:30:00,61.50199890136719,32603000,62.65999984741211,62.939998626708984,60.599998474121094,61.50199890136719
133,2019-02-08 14:30:00,61.15999984741211,29221000,61.36600112915039,61.4900016784668,59.70000076293945,61.15999984741211
134,2019-02-11 14:30:00,62.56800079345703,35648500,62.31999969482422,63.720001220703125,62.099998474121094,62.56800079345703
135,2019-02-12 14:30:00,62.36199951171875,27588000,63.2400016784668,63.63800048828125,61.92399978637695,62.36199951171875
136,2019-02-13 14:30:00,61.63399887084961,25708000,62.470001220703125,62.54999923706055,61.11399841308594,61.63399887084961
137,2019-02-14 14:30:00,60.75400161743164,26004000,60.67599868774414,61.354000091552734,60.20000076293945,60.75400161743164
138,2019-02-15 14:30:00,61.57600021362305,19524500,60.900001525878906,61.599998474121094,60.779998779296875,61.57600021362305
139,2019-02-19 14:30:00,61.12799835205078,20842000,61.3120002746582,62.30799865722656,61.09400177001953,61.12799835205078
140,2019-02-20 14:30:00,60.512001037597656,35710500,60.88199996948242,61.2599983215332,59.79999923706055,60.512001037597656
141,2019-02-21 14:30:00,58.24599838256836,44546000,60.36199951171875,60.64799880981445,58.099998474121094,58.24599838256836
142,2019-02-22 14:30:00,58.94200134277344,28703000,58.89799880981445,59.29999923706055,58.41999816894531,58.94200134277344
143,2019-02-25 14:30:00,59.75400161743164,33132500,59.582000732421875,60.58000183105469,59.400001525878906,59.75400161743164
144,2019-02-26 14:30:00,59.571998596191406,42912500,58.444000244140625,60.402000427246094,57.75400161743164,59.571998596191406
145,2019-02-27 14:30:00,62.948001861572266,55919500,60.35599899291992,63.2599983215332,60.11000061035156,62.948001861572266
146,2019-02-28 14:30:00,63.97600173950195,52603500,63.784000396728516,64.0,62.1619987487793,63.97600173950195
147,2019-03-01 14:30:00,58.95800018310547,114557000,61.38800048828125,61.42599868774414,58.380001068115234,58.95800018310547
148,2019-03-04 14:30:00,57.071998596191406,85484000,59.624000549316406,59.79999923706055,56.555999755859375,57.071998596191406
149,2019-03-05 14:30:00,55.30799865722656,93823500,56.400001525878906,56.79999923706055,54.02000045776367,55.30799865722656
150,2019-03-06 14:30:00,55.24800109863281,51677500,55.29600143432617,56.301998138427734,54.87799835205078,55.24800109863281
151,2019-03-07 14:30:00,55.31800079345703,47212500,55.768001556396484,56.939998626708984,54.849998474121094,55.31800079345703
152,2019-03-08 14:30:00,56.827999114990234,44098000,55.38199996948242,57.11800003051758,55.178001403808594,56.827999114990234
153,2019-03-11 13:30:00,58.183998107910156,36961500,56.70399856567383,58.25600051879883,56.099998474121094,58.183998107910156
154,2019-03-12 13:30:00,56.672000885009766,37520500,57.29800033569336,57.61399841308594,56.21200180053711,56.672000885009766
155,2019-03-13 13:30:00,57.79199981689453,34223500,56.779998779296875,58.39799880981445,56.540000915527344,57.79199981689453
156,2019-03-14 13:30:00,57.992000579833984,35517000,58.4900016784668,59.077999114990234,57.65800094604492,57.992000579833984
157,2019-03-15 13:30:00,55.08599853515625,73927500,56.70199966430664,56.74399948120117,54.880001068115234,55.08599853515625
158,2019-03-18 13:30:00,53.89799880981445,51405000,55.20000076293945,55.61000061035156,53.459999084472656,53.89799880981445
159,2019-03-19 13:30:00,53.49399948120117,59003000,53.5,54.65999984741211,52.69200134277344,53.49399948120117
160,2019-03-20 13:30:00,54.720001220703125,34541000,53.9379997253418,54.99399948120117,53.2599983215332,54.720001220703125
161,2019-03-21 13:30:00,54.80400085449219,29735500,54.52000045776367,55.290000915527344,53.689998626708984,54.80400085449219
162,2019-03-22 13:30:00,52.90599822998047,43728000,54.51599884033203,54.560001373291016,52.79999923706055,52.90599822998047
163,2019-03-25 13:30:00,52.08399963378906,51075000,51.94200134277344,52.63600158691406,50.891998291015625,52.08399963378906
164,2019-03-26 13:30:00,53.55400085449219,36754500,52.88800048828125,54.051998138427734,52.88600158691406,53.55400085449219
165,2019-03-27 13:30:00,54.965999603271484,43896000,53.75,55.07400131225586,53.63600158691406,54.965999603271484
166,2019-03-28 13:30:00,55.7239990234375,33870500,55.43199920654297,56.066001892089844,55.02000045776367,55.7239990234375
167,2019-03-29 13:30:00,55.97200012207031,29956500,55.7400016784668,56.03200149536133,54.900001525878906,55.97200012207031
168,2019-04-01 13:30:00,57.83599853515625,40552000,56.52399826049805,57.84000015258789,56.25600051879883,57.83599853515625
169,2019-04-02 13:30:00,57.17599868774414,27394500,57.65999984741211,57.88800048828125,56.7760009765625,57.17599868774414
170,2019-04-03 13:30:00,58.36199951171875,39597000,57.4640007019043,59.23400115966797,57.433998107910156,58.36199951171875
171,2019-04-04 13:30:00,53.555999755859375,118603500,52.37799835205078,54.2400016784668,52.11800003051758,53.555999755859375
172,2019-04-05 13:30:00,54.992000579833984,65191500,53.97200012207031,55.220001220703125,53.22200012207031,54.992000579833984
173,2019-04-08 13:30:00,54.63999938964844,52052000,55.53799819946289,56.231998443603516,54.0880012512207,54.63999938964844
174,2019-04-09 13:30:00,54.46200180053711,29520000,54.33000183105469,55.0,53.922000885009766,54.46200180053711
175,2019-04-10 13:30:00,55.21200180053711,35306500,55.347999572753906,55.67599868774414,54.577999114990234,55.21200180053711
176,2019-04-11 13:30:00,53.683998107910156,49179500,53.65999984741211,54.099998474121094,53.119998931884766,53.683998107910156
177,2019-04-12 13:30:00,53.540000915527344,33730000,54.04399871826172,54.38999938964844,53.36600112915039,53.540000915527344
178,2019-04-15 13:30:00,53.2760009765625,50193000,53.72600173950195,53.7760009765625,51.72600173950195,53.2760009765625
179,2019-04-16 13:30:00,54.672000885009766,36364500,53.150001525878906,55.0,52.944000244140625,54.672000885009766
180,2019-04-17 13:30:00,54.24599838256836,25632500,54.95000076293945,54.95800018310547,53.70800018310547,54.24599838256836
181,2019-04-18 13:30:00,54.652000427246094,29381500,54.24599838256836,54.96799850463867,53.95000076293945,54.652000427246094
182,2019-04-22 13:30:00,52.54999923706055,60735500,53.79999923706055,53.93600082397461,52.49599838256836,52.54999923706055
183,2019-04-23 13:30:00,52.779998779296875,54719500,52.029998779296875,53.119998931884766,51.150001525878906,52.779998779296875
184,2019-04-24 13:30:00,51.731998443603516,53637500,52.77000045776367,53.06399917602539,51.599998474121094,51.731998443603516
